x,area,y
0.12136659,1e-04,-0.0010541975
0.009048878,1e-04,-0.0027635768
0.15759972,1e-04,-0.001136452
0.23639952,1e-04,-0.0012310147
0.23760986,1e-04,-0.0012314618
0.20651555,1e-04,-0.001216799
0.19505516,1e-04,-0.0012060106
0.05112049,1e-04,-0.0011583716
0.07143776,1e-04,-0.0011521876
0.025110912,1e-04,-0.00085401535
0.039129537,1e-04,-0.001037091
0.210425,1e-04,-0.0012196004
0.20077409,1e-04,-0.0012119114
0.22601546,1e-04,-0.0012274683
0.034308802,1e-04,-0.0009608939
0.09671129,1e-04,-0.0010624975
0.05061335,1e-04,-0.001155585
0.024437124,1e-04,-0.00085482746
0.10588833,1e-04,-0.0010489672
0.16654596,1e-04,-0.0011577308
0.18258189,1e-04,-0.0011888742
0.18994907,1e-04,-0.0011997521
0.075164504,1e-04,-0.0011377335
0.002958271,1e-04,-0.007947935
0.006696484,1e-04,-0.0040025637
0.00703095,1e-04,-0.003788121
0.08477223,1e-04,-0.0010990202
0.22412966,1e-04,-0.0012267232
0.1371196,1e-04,-0.0010844618
0.13609403,1e-04,-0.0010820776
0.045649156,1e-04,-0.0011175722
0.21109007,1e-04,-0.0012199879
0.108714625,1e-04,-0.0010474324
0.21988584,1e-04,-0.0012248755
0.094304934,1e-04,-0.0010682791
0.026119092,1e-04,-0.0008565113
0.19357488,1e-04,-0.0012043417
0.22508678,1e-04,-0.0012271106
0.07602422,1e-04,-0.0011342168
0.20718569,1e-04,-0.0012173057
0.12437049,1e-04,-0.001058504
0.039064936,1e-04,-0.0010361373
0.21276277,1e-04,-0.0012210608
0.123753846,1e-04,-0.0010575801
0.24224345,1e-04,-0.0012329519
0.014832019,1e-04,-0.0013357736
0.03706241,1e-04,-0.001005441
0.030340992,1e-04,-0.0008990392
0.2197381,1e-04,-0.0012248158
0.2284828,1e-04,-0.0012283623
0.014410637,1e-04,-0.0013936684
0.0897691,1e-04,-0.0010814667
0.105603136,1e-04,-0.0010491908
0.10093014,1e-04,-0.0010546148
0.17863613,1e-04,-0.0011821687
0.023682525,1e-04,-0.00085846335
0.117217734,1e-04,-0.0010497868
0.06524362,1e-04,-0.0011713505
0.057547458,1e-04,-0.0011778027
0.011925723,1e-04,-0.0018558577
0.2396795,1e-04,-0.0012321174
0.071010776,1e-04,-0.0011537671
0.13023588,1e-04,-0.0010691583
0.04585339,1e-04,-0.0011195391
0.24430814,1e-04,-0.0012336671
0.13383088,1e-04,-0.001076892
0.09700587,1e-04,-0.0010618716
0.15091449,1e-04,-0.0011194348
0.22934619,1e-04,-0.00122872
0.03846097,1e-04,-0.0010271147
0.14778118,1e-04,-0.0011112988
0.08077742,1e-04,-0.0011147857
0.11088728,1e-04,-0.0010471344
0.21260779,1e-04,-0.0012210011
0.00259512,1e-04,-0.0085841045
0.058372017,1e-04,-0.0011784285
0.24699877,1e-04,-0.0012345314
0.0438652,1e-04,-0.0010989159
0.19428019,1e-04,-0.0012051761
0.10090008,1e-04,-0.0010546893
0.24330589,1e-04,-0.0012332797
0.16867797,1e-04,-0.0011624694
0.019400338,1e-04,-0.0009588748
0.17086428,1e-04,-0.0011670887
0.20796226,1e-04,-0.0012179017
0.17866842,1e-04,-0.0011822581
0.1807005,1e-04,-0.0011857748
0.13678932,1e-04,-0.0010837168
0.09060006,1e-04,-0.001078859
0.095655166,1e-04,-0.0010649413
0.18811971,1e-04,-0.0011972487
0.012008975,1e-04,-0.001836434
0.21748163,1e-04,-0.0012237132
0.025414003,1e-04,-0.0008543432
0.08637662,1e-04,-0.0010931194
0.051180165,1e-04,-0.0011586845
0.082998276,1e-04,-0.0011059195
0.0602162,1e-04,-0.0011785477
0.00073327683,1e-04,-0.013769798
0.07520124,1e-04,-0.0011375695
0.056773208,1e-04,-0.0011768937
0.041013855,1e-04,-0.0010636896
0.12910664,1e-04,-0.0010669082
0.24694484,1e-04,-0.0012344718
0.08879355,1e-04,-0.0010846555
0.064188905,1e-04,-0.0011736602
0.08219891,1e-04,-0.0011090338
0.057933398,1e-04,-0.0011781305
0.0849888,1e-04,-0.0010982454
0.24101108,1e-04,-0.0012325644
0.24884357,1e-04,-0.0012351274
0.23095141,1e-04,-0.0012292564
0.13007012,1e-04,-0.0010688156
0.13497248,1e-04,-0.0010794848
0.17127872,1e-04,-0.0011679828
0.20000133,1e-04,-0.001211226
0.11023606,1e-04,-0.0010471493
0.16303323,1e-04,-0.0011496842
0.18747073,1e-04,-0.0011963546
0.08137863,1e-04,-0.0011123419
0.20966005,1e-04,-0.001219064
0.09513422,1e-04,-0.0010661781
0.22863272,1e-04,-0.0012283921
0.19824545,1e-04,-0.0012094676
0.05541982,1e-04,-0.0011743456
0.10639736,1e-04,-0.0010486245
0.066880465,1e-04,-0.0011671782
0.005572026,1e-04,-0.004847057
0.16382743,1e-04,-0.0011515021
0.0148722995,1e-04,-0.0013305098
0.0792047,1e-04,-0.0011211932
0.1823526,1e-04,-0.0011885166
0.045809448,1e-04,-0.0011191368
0.093065254,1e-04,-0.0010716021
0.1345167,1e-04,-0.0010784268
0.03131415,1e-04,-0.0009132549
0.11025808,1e-04,-0.0010471344
0.0317172,1e-04,-0.0009193942
0.005194356,1e-04,-0.0051812734
0.20363408,1e-04,-0.0012145042
0.09987334,1e-04,-0.0010563284
0.0103710955,1e-04,-0.002283223
0.00010998988,1e-04,-0.017827734
0.24994336,1e-04,-0.0012354851
0.02628031,1e-04,-0.00085727125
0.17959046,1e-04,-0.0011838377
0.0082833925,1e-04,-0.0031043068
0.21910943,1e-04,-0.001224488
0.11575818,1e-04,-0.0010487288
0.12915921,1e-04,-0.0010670125
0.045684416,1e-04,-0.0011179298
0.059631422,1e-04,-0.0011786819
0.17949118,1e-04,-0.0011836886
0.015645089,1e-04,-0.0012375414
0.13906439,1e-04,-0.0010891706
0.14602907,1e-04,-0.0011067986
0.059681956,1e-04,-0.0011787117
0.14440098,1e-04,-0.0011025965
0.02808838,1e-04,-0.00087129325
0.14560196,1e-04,-0.001105696
0.09215,1e-04,-0.0010741502
0.24884012,1e-04,-0.0012351573
0.14811696,1e-04,-0.0011121929
0.08094917,1e-04,-0.0011140853
0.000113338385,1e-04,-0.017790169
0.096378826,1e-04,-0.0010632575
0.0426684,1e-04,-0.0010849163
0.11032154,1e-04,-0.0010471344
0.2418396,1e-04,-0.0012328029
0.05040593,1e-04,-0.0011544079
0.14650002,1e-04,-0.0011080205
0.008569709,1e-04,-0.0029707737
0.19115435,1e-04,-0.0012013018
0.15135549,1e-04,-0.0011205673
0.014943297,1e-04,-0.0013213269
0.03604077,1e-04,-0.0009891167
0.02800178,1e-04,-0.0008704141
0.17573333,1e-04,-0.0011768341
0.18093538,1e-04,-0.001186192
0.014299527,1e-04,-0.001409784
0.13751851,1e-04,-0.0010854155
0.22255348,1e-04,-0.0012260675
0.19766526,1e-04,-0.0012088716
0.12216991,1e-04,-0.0010553002
0.13615191,1e-04,-0.0010821968
0.09777105,1e-04,-0.0010602623
0.056723952,1e-04,-0.0011767894
0.11848564,1e-04,-0.0010509342
0.14045632,1e-04,-0.0010926425
0.16994856,1e-04,-0.0011651516
0.06635366,1e-04,-0.0011686087
0.101950854,1e-04,-0.0010531098
0.053229347,1e-04,-0.0011678338
0.23880838,1e-04,-0.0012318492
0.175347,1e-04,-0.001176089
0.03238311,1e-04,-0.00092977285
0.20055985,1e-04,-0.0012117326
0.1322939,1e-04,-0.0010734946
0.13405062,1e-04,-0.0010773838
0.23939735,1e-04,-0.0012319982
0.13993168,1e-04,-0.0010913312
0.041918587,1e-04,-0.0010755435
0.033467133,1e-04,-0.00094716996
0.061913755,1e-04,-0.0011772513
0.16760507,1e-04,-0.0011600852
0.13366203,1e-04,-0.0010764897
0.23918182,1e-04,-0.0012319386
0.15853812,1e-04,-0.0011387765
0.19476835,1e-04,-0.0012056828
0.11683239,1e-04,-0.0010495037
0.21170662,1e-04,-0.0012204051
0.15256272,1e-04,-0.0011236668
0.080778934,1e-04,-0.0011148006
0.09536071,1e-04,-0.0010656416
0.1685735,1e-04,-0.001162231
0.08223769,1e-04,-0.0011089295
0.019095723,1e-04,-0.0009730756
0.03160325,1e-04,-0.0009176284
0.1309749,1e-04,-0.0010707229
0.19231698,1e-04,-0.0012028217
0.03824191,1e-04,-0.0010237694
0.13736665,1e-04,-0.0010850877
0.20553085,1e-04,-0.001216054
0.06600786,1e-04,-0.0011695176
0.14918523,1e-04,-0.0011149645
0.19211696,1e-04,-0.0012025237
0.15488303,1e-04,-0.0011296272
0.018642643,1e-04,-0.0009965152
0.059154205,1e-04,-0.0011786819
0.039368942,1e-04,-0.0010406002
0.06996409,1e-04,-0.0011574626
0.059127666,1e-04,-0.0011786968
0.10224224,1e-04,-0.001052767
0.20428994,1e-04,-0.0012150407
0.22881399,1e-04,-0.0012285113
0.12639214,1e-04,-0.0010619015
0.18433389,1e-04,-0.0011916757
0.12997341,1e-04,-0.0010686517
0.095757104,1e-04,-0.001064688
0.2221943,1e-04,-0.0012258887
0.07142908,1e-04,-0.0011522472
0.10909033,1e-04,-0.0010473281
0.05991608,1e-04,-0.001178667
0.11898799,1e-04,-0.0010514408
0.097069815,1e-04,-0.0010617375
0.23049101,1e-04,-0.0012290776
0.2367359,1e-04,-0.0012312233
0.04939369,1e-04,-0.0011480898
0.07260322,1e-04,-0.0011478066
0.03775963,1e-04,-0.0010163635
0.17718649,1e-04,-0.0011795461
0.23079747,1e-04,-0.001229167
0.10130288,1e-04,-0.0010540485
0.06432732,1e-04,-0.0011733621
0.048504844,1e-04,-0.0011419207
0.093605116,1e-04,-0.001070112
0.009813593,1e-04,-0.002470769
0.036319382,1e-04,-0.0009936094
0.02446568,1e-04,-0.00085473806
0.06903908,1e-04,-0.0011605918
0.123792745,1e-04,-0.0010576099
0.24847619,1e-04,-0.0012350082
0.008634772,1e-04,-0.0029414818
0.03153399,1e-04,-0.0009165779
0.23977987,1e-04,-0.0012321174
0.14921881,1e-04,-0.0011150837
0.0014631957,1e-04,-0.011185666
0.030146157,1e-04,-0.00089631975
0.20204826,1e-04,-0.0012130737
0.19773652,1e-04,-0.001208961
0.09607155,1e-04,-0.0010639429
0.03131812,1e-04,-0.0009132996
0.014790904,1e-04,-0.0013412088
0.1544755,1e-04,-0.0011285543
0.24724238,1e-04,-0.001234591
0.05014762,1e-04,-0.0011528581
0.07047005,1e-04,-0.0011557043
0.05227934,1e-04,-0.0011639744
0.24233174,1e-04,-0.0012330115
0.06699918,1e-04,-0.0011668205
0.24328019,1e-04,-0.0012332797
0.18706103,1e-04,-0.0011957586
0.096432276,1e-04,-0.0010631382
0.10804051,1e-04,-0.0010477304
0.07527612,1e-04,-0.0011372715
0.13660619,1e-04,-0.0010832548
0.21500702,1e-04,-0.001222372
0.10785975,1e-04,-0.00104779
0.03180781,1e-04,-0.00092078
0.04776643,1e-04,-0.0011362731
0.08745439,1e-04,-0.00108926
0.12822141,1e-04,-0.0010652095
0.21591619,1e-04,-0.0012228787
0.16579568,1e-04,-0.0011560619
0.07521818,1e-04,-0.00113751
0.059068672,1e-04,-0.001178667
0.19576062,1e-04,-0.0012068152
0.0837419,1e-04,-0.0011029989
0.07354365,1e-04,-0.0011441559
0.046249073,1e-04,-0.0011232495
0.16991165,1e-04,-0.0011650622
0.027566219,1e-04,-0.00086630136
0.032968715,1e-04,-0.00093912333
0.23004442,1e-04,-0.0012289584
0.082657516,1e-04,-0.0011072308
0.24417067,1e-04,-0.0012335479
0.2385251,1e-04,-0.00123173
0.1149045,1e-04,-0.0010482073
0.07225009,1e-04,-0.0011491477
0.075722516,1e-04,-0.0011354238
0.06073239,1e-04,-0.0011782944
0.048580747,1e-04,-0.001142472
0.16784345,1e-04,-0.0011606514
0.14398456,1e-04,-0.0011015832
0.24158521,1e-04,-0.0012326837
0.16730194,1e-04,-0.0011593997
0.15572767,1e-04,-0.0011317432
0.07465907,1e-04,-0.00113976
0.020110032,1e-04,-0.0009301603
0.23253597,1e-04,-0.0012297928
0.10713912,1e-04,-0.0010481626
0.01821912,1e-04,-0.0010210574
0.091937356,1e-04,-0.001074791
0.18892106,1e-04,-0.0011983514
0.22209963,1e-04,-0.0012258589
0.14348584,1e-04,-0.0011002421
0.22152181,1e-04,-0.0012255907
0.14966856,1e-04,-0.0011161864
0.11894471,1e-04,-0.0010513961
0.18326305,1e-04,-0.0011899769
0.08925601,1e-04,-0.0010831207
0.24446061,1e-04,-0.0012336671
0.13102832,1e-04,-0.0010708123
0.064543344,1e-04,-0.0011729151
0.004552286,1e-04,-0.0058214944
0.057716902,1e-04,-0.0011779517
0.03051734,1e-04,-0.00090153515
0.16252042,1e-04,-0.0011484325
0.1405999,1e-04,-0.0010929704
0.054064568,1e-04,-0.0011707246
0.17282091,1e-04,-0.0011711121
0.18590626,1e-04,-0.0011940897
0.14320253,1e-04,-0.0010995865
0.08704461,1e-04,-0.0010907203
0.0756585,1e-04,-0.0011357218
0.20510311,1e-04,-0.0012157261
0.11671903,1e-04,-0.0010493845
0.21747158,1e-04,-0.0012236536
0.07940708,1e-04,-0.0011203438
0.0489264,1e-04,-0.0011449307
0.065321,1e-04,-0.0011712015
0.22083656,1e-04,-0.0012252927
0.13225628,1e-04,-0.0010734051
0.034767747,1e-04,-0.00096839666
0.027827559,1e-04,-0.00086870044
0.14053974,1e-04,-0.0010928512
0.13673131,1e-04,-0.0010835528
0.1408092,1e-04,-0.001093477
0.058795482,1e-04,-0.0011785924
0.1864146,1e-04,-0.0011948049
0.033869103,1e-04,-0.00095371157
0.011867334,1e-04,-0.001869686
0.011893026,1e-04,-0.0018635951
0.1763289,1e-04,-0.0011779368
0.06438591,1e-04,-0.0011732578
0.24537422,1e-04,-0.0012339354
0.21516587,1e-04,-0.0012224913
0.0058164676,1e-04,-0.0046454296
0.047161527,1e-04,-0.0011313409
0.15954722,1e-04,-0.0011412799
0.24041773,1e-04,-0.0012323558
0.075633325,1e-04,-0.0011358261
0.22672632,1e-04,-0.0012277067
0.025111616,1e-04,-0.0008540228
0.04746136,1e-04,-0.0011337996
0.15922654,1e-04,-0.0011404753
0.03410043,1e-04,-0.00095748156
0.16191709,1e-04,-0.0011469722
0.23185241,1e-04,-0.0012295842
0.022548577,1e-04,-0.000870347
0.0946967,1e-04,-0.001067251
0.249242,1e-04,-0.0012353063
0.08588311,1e-04,-0.0010949075
0.16920082,1e-04,-0.0011635721
0.19106665,1e-04,-0.0012012124
0.18730682,1e-04,-0.0011961162
0.031085363,1e-04,-0.0009098202
0.01655636,1e-04,-0.0011460558
0.0490799,1e-04,-0.0011460036
0.092544846,1e-04,-0.0010730475
0.24579413,1e-04,-0.0012341142
0.04558572,1e-04,-0.0011169612
0.19700205,1e-04,-0.0012081563
0.17888346,1e-04,-0.001182586
0.09818988,1e-04,-0.0010594577
0.11908727,1e-04,-0.001051575
0.08270016,1e-04,-0.0011070818
0.15610373,1e-04,-0.0011326671
0.12570295,1e-04,-0.0010607094
0.055392466,1e-04,-0.0011743307
0.047183596,1e-04,-0.0011314899
0.034313235,1e-04,-0.00096096843
0.003948043,1e-04,-0.0065231603
0.011828592,1e-04,-0.0018789582
0.00022951199,1e-04,-0.016699
0.2066736,1e-04,-0.001216948
0.24880512,1e-04,-0.0012351274
0.05177875,1e-04,-0.0011616796
0.043107767,1e-04,-0.001090169
0.13403773,1e-04,-0.0010773242
0.061789796,1e-04,-0.0011774004
0.017141486,1e-04,-0.0010964125
0.1106325,1e-04,-0.0010471046
0.05296777,1e-04,-0.0011668503
0.17484872,1e-04,-0.0011751056
0.18750255,1e-04,-0.0011963844
0.20715769,1e-04,-0.0012172759
0.04771971,1e-04,-0.0011358857
0.14015275,1e-04,-0.0010918677
0.13721788,1e-04,-0.0010847449
0.122621685,1e-04,-0.0010558963
0.068520226,1e-04,-0.0011622608
0.13215938,1e-04,-0.0010732263
0.22160234,1e-04,-0.0012256205
0.1551804,1e-04,-0.0011303425
0.24286546,1e-04,-0.0012331307
0.19137524,1e-04,-0.00120157
0.0037533739,1e-04,-0.006773472
0.06643354,1e-04,-0.0011683851
0.020441167,1e-04,-0.0009187311
0.2141432,1e-04,-0.0012218654
0.027754826,1e-04,-0.00086803734
0.21489564,1e-04,-0.0012223125
0.069973245,1e-04,-0.0011574328
0.111317456,1e-04,-0.0010471046
0.08556067,1e-04,-0.0010961145
0.07846931,1e-04,-0.001124233
0.0813658,1e-04,-0.0011123866
0.19175833,1e-04,-0.0012020767
0.09664465,1e-04,-0.0010626465
0.17880115,1e-04,-0.0011824667
0.14225502,1e-04,-0.0010971725
0.20381749,1e-04,-0.0012146533
0.089213915,1e-04,-0.0010832548
0.043496672,1e-04,-0.0010947436
0.119309574,1e-04,-0.0010517985
0.005763758,1e-04,-0.0046879947
0.10818922,1e-04,-0.0010476559
0.055535387,1e-04,-0.0011746138
0.116591,1e-04,-0.0010492951
0.23872153,1e-04,-0.0012318492
0.22576663,1e-04,-0.0012273788
0.09536514,1e-04,-0.0010656267
0.14399242,1e-04,-0.0011015832
0.07796793,1e-04,-0.0011262447
0.16182597,1e-04,-0.0011467934
0.22122347,1e-04,-0.0012254715
0.159345,1e-04,-0.0011407435
0.20415024,1e-04,-0.0012149215
0.19984701,1e-04,-0.0012110472
0.1659627,1e-04,-0.0011564195
0.10063488,1e-04,-0.0010550618
0.1981945,1e-04,-0.001209408
0.17738658,1e-04,-0.0011799037
0.17997506,1e-04,-0.0011844933
0.22949697,1e-04,-0.0012287498
0.06706052,1e-04,-0.0011666715
0.09411844,1e-04,-0.0010687709
0.20321925,1e-04,-0.0012141168
0.027713979,1e-04,-0.000867635
0.124292225,1e-04,-0.0010583848
0.16951141,1e-04,-0.0011642277
0.23259471,1e-04,-0.0012298226
0.023580765,1e-04,-0.0008591786
0.008853544,1e-04,-0.0028456822
0.08049775,1e-04,-0.0011159033
0.24870898,1e-04,-0.0012350678
0.082052715,1e-04,-0.0011096448
0.20403442,1e-04,-0.0012148321
0.08600954,1e-04,-0.0010944456
0.09714193,1e-04,-0.0010615885
0.14223704,1e-04,-0.0010971129
0.17033519,1e-04,-0.0011659563
0.23246321,1e-04,-0.001229763
0.1458086,1e-04,-0.0011062622
0.0072463276,1e-04,-0.0036577396
0.10125378,1e-04,-0.001054123
0.13522837,1e-04,-0.0010800362
0.19513474,1e-04,-0.0012061
0.1418005,1e-04,-0.0010960102
0.19542974,1e-04,-0.0012064576
0.097104765,1e-04,-0.0010616481
0.11083843,1e-04,-0.0010471195
0.24905415,1e-04,-0.0012352169
0.032396395,1e-04,-0.000929974
0.03883386,1e-04,-0.0010326952
0.22446924,1e-04,-0.0012268424
0.109463096,1e-04,-0.0010472536
0.24179311,1e-04,-0.0012328327
0.15969457,1e-04,-0.0011416674
0.23170115,1e-04,-0.0012295544
0.023932345,1e-04,-0.0008569062
0.13379824,1e-04,-0.0010768026
0.07124129,1e-04,-0.0011529028
0.10561475,1e-04,-0.001049161
0.06984614,1e-04,-0.0011578649
0.21062557,1e-04,-0.0012197196
0.096764304,1e-04,-0.001062423
0.088251136,1e-04,-0.0010865182
0.084231056,1e-04,-0.0011011064
0.22170474,1e-04,-0.0012257099
0.06369585,1e-04,-0.0011745989
0.09725934,1e-04,-0.0010613203
0.21801117,1e-04,-0.0012239218
0.1859126,1e-04,-0.0011940598
0.015579637,1e-04,-0.001244843
0.123231314,1e-04,-0.0010567904
0.09518596,1e-04,-0.0010660738
0.139057,1e-04,-0.0010891557
0.22792326,1e-04,-0.0012281835
0.039817873,1e-04,-0.0010470822
0.061861165,1e-04,-0.0011773407
0.089616746,1e-04,-0.0010819584
0.124791145,1e-04,-0.0010591745
0.11291262,1e-04,-0.0010474026
0.048716787,1e-04,-0.0011434406
0.07550027,1e-04,-0.0011363626
0.004550196,1e-04,-0.0058237463
0.22961648,1e-04,-0.0012288094
0.09696079,1e-04,-0.001061961
0.15981072,1e-04,-0.0011419058
0.14639845,1e-04,-0.0011077821
0.08181744,1e-04,-0.0011105686
0.036524393,1e-04,-0.0009968802
0.16313173,1e-04,-0.0011498332
0.2287227,1e-04,-0.0012284219
0.1093426,1e-04,-0.0010472685
0.23792492,1e-04,-0.001231581
0.18971607,1e-04,-0.0011994243
0.13640209,1e-04,-0.001082778
0.1622356,1e-04,-0.001147747
0.07000191,1e-04,-0.0011573136
0.22613893,1e-04,-0.001227498
0.1356355,1e-04,-0.0010810047
0.17836857,1e-04,-0.0011816621
0.085236706,1e-04,-0.0010973066
0.062301144,1e-04,-0.0011768043
0.050716132,1e-04,-0.0011561513
0.008193035,1e-04,-0.0031480528
0.18808009,1e-04,-0.0011972189
0.06998761,1e-04,-0.0011573732
0.18950625,1e-04,-0.0011991262
0.22584185,1e-04,-0.0012274086
0.011143593,1e-04,-0.0020547546
0.24858257,1e-04,-0.001235038
0.066091,1e-04,-0.0011692643
0.17968239,1e-04,-0.0011840165
0.036355395,1e-04,-0.0009941757
0.20681447,1e-04,-0.0012170076
0.10824483,1e-04,-0.0010476112
0.11460016,1e-04,-0.0010480285
0.11738839,1e-04,-0.0010499358
0.0033262572,1e-04,-0.0073712356
0.12358539,1e-04,-0.001057297
0.066052996,1e-04,-0.0011693984
0.19602862,1e-04,-0.0012071431
0.21768549,1e-04,-0.0012238026
0.15641524,1e-04,-0.0011335015
0.17251968,1e-04,-0.0011704862
0.11749422,1e-04,-0.0010500103
0.07221999,1e-04,-0.001149252
0.07678149,1e-04,-0.0011311322
0.06824125,1e-04,-0.001163125
0.13819054,1e-04,-0.0010870546
0.11128421,1e-04,-0.0010471046
0.18709493,1e-04,-0.0011958182
0.17598711,1e-04,-0.0011772811
0.2137837,1e-04,-0.0012216866
0.18821362,1e-04,-0.0011973977
0.21191795,1e-04,-0.0012205243
0.23893853,1e-04,-0.0012318194
0.022852018,1e-04,-0.0008663237
0.04655883,1e-04,-0.0011260808
0.14526804,1e-04,-0.0011048317
0.24423975,1e-04,-0.0012336373
0.23225318,1e-04,-0.0012297034
0.23391429,1e-04,-0.0012302399
0.051404566,1e-04,-0.0011598468
0.23581947,1e-04,-0.0012308955
0.046977907,1e-04,-0.0011297464
0.017075114,1e-04,-0.0011017099
0.094908975,1e-04,-0.0010667294
0.005888794,1e-04,-0.0045878403
0.23578265,1e-04,-0.0012308657
0.22505826,1e-04,-0.0012270808
0.24380627,1e-04,-0.0012333989
0.1946293,1e-04,-0.0012055635
0.12150667,1e-04,-0.0010543913
0.18351446,1e-04,-0.001190424
0.2295095,1e-04,-0.0012287796
0.11965922,1e-04,-0.001052171
0.21596849,1e-04,-0.0012228787
0.061277207,1e-04,-0.001177907
0.015427505,1e-04,-0.0012622029
0.038982525,1e-04,-0.0010349154
0.106193654,1e-04,-0.0010487288
0.07853416,1e-04,-0.001123935
0.23058017,1e-04,-0.0012291372
0.04984118,1e-04,-0.0011509955
0.026577579,1e-04,-0.0008588806
0.21139902,1e-04,-0.0012202561
0.09457347,1e-04,-0.0010675788
0.15923819,1e-04,-0.0011405051
0.034318276,1e-04,-0.00096105784
0.12637693,1e-04,-0.0010618567
0.23592004,1e-04,-0.0012309253
0.17067051,1e-04,-0.0011666715
0.111697815,1e-04,-0.0010471493
0.052066606,1e-04,-0.0011630207
0.2332857,1e-04,-0.0012300313
0.2103705,1e-04,-0.0012195706
0.045046616,1e-04,-0.001111567
0.09114062,1e-04,-0.0010771602
0.096910246,1e-04,-0.0010620952
0.16439138,1e-04,-0.0011528134
0.20705672,1e-04,-0.001217246
0.17058018,1e-04,-0.0011665225
0.20813127,1e-04,-0.0012180209
0.12527575,1e-04,-0.0010599792
0.14393613,1e-04,-0.0011014342
0.019475646,1e-04,-0.00095553696
0.20873812,1e-04,-0.0012184083
0.0887154,1e-04,-0.0010849386
0.20198046,1e-04,-0.0012130439
0.008264575,1e-04,-0.003113348
0.24969262,1e-04,-0.0012354553
0.09262735,1e-04,-0.0010728091
0.06877319,1e-04,-0.0011614412
0.20008445,1e-04,-0.0012112856
0.08164051,1e-04,-0.0011112839
0.21042576,1e-04,-0.0012195706
0.056084927,1e-04,-0.0011757463
0.20166676,1e-04,-0.0012128055
0.114092484,1e-04,-0.0010478199
0.055815272,1e-04,-0.0011752099
0.24343537,1e-04,-0.0012333095
0.21353735,1e-04,-0.0012215376
0.23539878,1e-04,-0.0012307465
0.23632942,1e-04,-0.0012310147
0.057025004,1e-04,-0.0011771917
0.17589751,1e-04,-0.0011771321
0.104140826,1e-04,-0.001050517
0.08836022,1e-04,-0.0010861307
0.21860853,1e-04,-0.0012242794
0.023388144,1e-04,-0.0008607507
0.14693408,1e-04,-0.0011090934
0.17018418,1e-04,-0.001165688
0.059203982,1e-04,-0.0011786968
0.19124745,1e-04,-0.001201421
0.17491736,1e-04,-0.0011752248
0.14228906,1e-04,-0.0010972023
0.12681049,1e-04,-0.0010626167
0.10997286,1e-04,-0.0010471493
0.057572242,1e-04,-0.0011778325
0.2151522,1e-04,-0.0012224615
0.022086723,1e-04,-0.00087774545
0.0441422,1e-04,-0.0011019856
0.07900768,1e-04,-0.0011220127
0.010241409,1e-04,-0.0023250543
0.037652344,1e-04,-0.001014702
0.22548735,1e-04,-0.0012272298
0.0117974635,1e-04,-0.0018864349
0.048853256,1e-04,-0.0011444241
0.11889192,1e-04,-0.0010513514
0.08973747,1e-04,-0.001081571
0.035520986,1e-04,-0.0009806752
0.10722048,1e-04,-0.0010481328
0.09765956,1e-04,-0.0010605007
0.21124505,1e-04,-0.0012201369
0.09736735,1e-04,-0.0010611266
0.22252145,1e-04,-0.0012260675
0.2171758,1e-04,-0.0012235045
0.1742924,1e-04,-0.0011740327
0.027605727,1e-04,-0.000866659
0.16658132,1e-04,-0.0011577904
0.24434045,1e-04,-0.0012336373
0.04315479,1e-04,-0.0010907352
0.05467014,1e-04,-0.001172483
0.17643379,1e-04,-0.0011781454
0.11412308,1e-04,-0.0010478199
0.13523106,1e-04,-0.0010800511
0.18994549,1e-04,-0.0011997223
0.16473418,1e-04,-0.0011536181
0.110745184,1e-04,-0.0010470897
0.16115811,1e-04,-0.001145184
0.022739649,1e-04,-0.00086774677
0.15756133,1e-04,-0.0011363626
0.06723022,1e-04,-0.0011661798
0.004957047,1e-04,-0.0054066386
0.02197931,1e-04,-0.0008796975
0.08119095,1e-04,-0.0011130869
0.10385576,1e-04,-0.001050815
0.1695802,1e-04,-0.0011644065
0.06288007,1e-04,-0.0011759698
0.1230596,1e-04,-0.001056537
0.16130269,1e-04,-0.0011454821
0.0710494,1e-04,-0.0011536181
0.16518325,1e-04,-0.0011546016
0.15843163,1e-04,-0.0011385381
0.16118683,1e-04,-0.0011452436
0.113749705,1e-04,-0.0010476559
0.0032183419,1e-04,-0.0075339563
0.17117202,1e-04,-0.0011677146
0.24360722,1e-04,-0.0012333691
0.18149957,1e-04,-0.0011870861
0.14970236,1e-04,-0.0011163056
0.043358147,1e-04,-0.0010931194
0.15376726,1e-04,-0.0011267662
0.047190804,1e-04,-0.0011315644
0.12628245,1e-04,-0.0010617226
0.14961912,1e-04,-0.0011160672
0.23143952,1e-04,-0.0012294352
0.17013875,1e-04,-0.0011655986
0.09004319,1e-04,-0.0010805875
0.12042602,1e-04,-0.0010530353
0.10501909,1e-04,-0.0010496676
0.011245134,1e-04,-0.0020271912
0.16484319,1e-04,-0.0011538565
0.1597458,1e-04,-0.001141727
0.17438358,1e-04,-0.0011741817
0.042759284,1e-04,-0.0010860115
0.22053686,1e-04,-0.0012251735
0.23211078,1e-04,-0.0012296438
0.11071201,1e-04,-0.0010471344
0.22158803,1e-04,-0.0012256503
0.01349776,1e-04,-0.0015375316
0.1493923,1e-04,-0.0011155307
0.07621705,1e-04,-0.0011334419
0.037686337,1e-04,-0.0010152161
0.12993035,1e-04,-0.0010685474
0.055352833,1e-04,-0.0011741966
