x,sdf,area,ode
0.5389681,0.4610319,1e-04,0.0026724935
0.21166955,0.21166955,1e-04,0.0032404065
0.9507016,0.0492984,1e-04,-0.0004312992
0.27205962,0.27205962,1e-04,0.0064947605
0.6968226,0.3031774,1e-04,-0.000680089
0.58683,0.41316995,1e-04,0.00016486645
0.16245371,0.16245371,1e-04,-0.005881071
0.7585632,0.24143678,1e-04,0.0015504956
0.5610841,0.4389159,1e-04,0.0015009046
0.92744327,0.07255672,1e-04,-0.0007176399
0.49455366,0.49455366,1e-04,0.004184127
0.29241353,0.29241353,1e-04,0.0035483837
0.031401012,0.031401012,1e-04,0.1773014
0.6597868,0.34021315,1e-04,-0.0014375448
0.23226784,0.23226784,1e-04,0.007350385
0.8338653,0.16613472,1e-04,0.0021897554
0.9816474,0.018352639,1e-04,0.002118647
0.7517294,0.24827054,1e-04,0.0013215542
0.32697198,0.32697198,1e-04,-0.00079262257
0.3820502,0.3820502,1e-04,-0.001105547
0.72076714,0.27923283,1e-04,0.00016260147
0.18518494,0.18518494,1e-04,-0.00432384
0.6383285,0.3616715,1e-04,-0.0014107227
0.39602223,0.39602223,1e-04,-0.00020575523
0.61280084,0.38719913,1e-04,-0.0008752346
0.30781394,0.30781394,1e-04,0.0013165474
0.76221836,0.23778163,1e-04,0.0016644001
0.45229143,0.45229143,1e-04,0.0035224557
0.41673413,0.41673413,1e-04,0.0013279915
0.83651507,0.16348492,1e-04,0.0021356344
0.73553824,0.26446176,1e-04,0.00072818995
0.7904914,0.20950861,1e-04,0.0023095608
0.5345415,0.4654585,1e-04,0.0028891563
0.44033682,0.44033682,1e-04,0.002915442
0.89366585,0.106334135,1e-04,0.00017106533
0.3014844,0.3014844,1e-04,0.0021976829
0.8322539,0.16774611,1e-04,0.002219975
0.18695217,0.18695217,1e-04,-0.0038894415
0.8396534,0.1603466,1e-04,0.0020660162
0.9106776,0.089322396,1e-04,-0.0003991127
0.121461,0.121461,1e-04,0.018061757
0.7236122,0.27638778,1e-04,0.00027149916
0.3470496,0.3470496,1e-04,-0.0018568039
0.83245456,0.16754542,1e-04,0.0022162795
0.23516522,0.23516522,1e-04,0.00766325
0.16918644,0.16918644,1e-04,-0.006426096
0.83008623,0.16991377,1e-04,0.002257347
0.10191441,0.10191441,1e-04,0.022411704
0.7543125,0.24568748,1e-04,0.0014100671
0.48995396,0.48995396,1e-04,0.004226804
0.18748419,0.18748419,1e-04,-0.003753066
0.7263584,0.27364156,1e-04,0.0003759861
0.28966188,0.28966188,1e-04,0.0039670467
0.9465847,0.053415272,1e-04,-0.0005632639
0.81263316,0.18736681,1e-04,0.002430737
0.3344639,0.3344639,1e-04,-0.0013341904
0.19961204,0.19961204,1e-04,-0.0002641678
0.5329544,0.46704558,1e-04,0.0029639602
0.7981898,0.2018102,1e-04,0.0023938417
0.046207853,0.046207853,1e-04,0.05652976
0.6957098,0.3042902,1e-04,-0.00071406364
0.12390585,0.12390585,1e-04,0.01633215
0.64443815,0.35556185,1e-04,-0.0014578104
0.06377172,0.06377172,1e-04,-0.031867027
0.5704981,0.4295019,1e-04,0.000993669
0.34888002,0.34888002,1e-04,-0.0018931627
0.43967617,0.43967617,1e-04,0.002877295
0.570643,0.429357,1e-04,0.0009860396
0.52004886,0.47995114,1e-04,0.0035187602
0.6866946,0.3133054,1e-04,-0.0009716749
0.563625,0.436375,1e-04,0.0013626814
0.98792607,0.012073918,1e-04,0.00304991
0.5992665,0.40073347,1e-04,-0.0003863573
0.68241024,0.31758976,1e-04,-0.0010775328
0.7222788,0.27772123,1e-04,0.00022011995
0.9545417,0.04545833,1e-04,-0.00027143955
0.7239486,0.27605143,1e-04,0.00028330088
0.003010032,0.003010032,1e-04,12.587765
0.204335,0.204335,1e-04,0.0011546612
0.60793316,0.3920668,1e-04,-0.00071418285
0.82412624,0.17587374,1e-04,0.0023430586
0.28894344,0.28894344,1e-04,0.0040763617
0.27140903,0.27140903,1e-04,0.006576538
0.9160377,0.08396233,1e-04,-0.0005352497
0.12800151,0.12800151,1e-04,0.013217926
0.42556712,0.42556712,1e-04,0.001966536
0.017024472,0.017024472,1e-04,-0.2210164
0.5784024,0.4215976,1e-04,0.00058084726
0.045754533,0.045754533,1e-04,0.06132984
0.6386636,0.3613364,1e-04,-0.0014138222
0.9148235,0.08517653,1e-04,-0.0005065203
0.67538774,0.32461226,1e-04,-0.0012278557
0.76838636,0.23161364,1e-04,0.001844585
0.6966601,0.30333987,1e-04,-0.0006849766
0.3133269,0.3133269,1e-04,0.000613749
0.5428999,0.45710012,1e-04,0.0024726987
0.69341284,0.30658713,1e-04,-0.00078368187
0.25934038,0.25934038,1e-04,0.00779593
0.056864947,0.056864947,1e-04,-0.019284964
0.21007945,0.21007945,1e-04,0.0028066635
0.68001145,0.31998852,1e-04,-0.0011328459
0.88198155,0.118018456,1e-04,0.00062686205
0.53516906,0.46483094,1e-04,0.0028586984
0.33627617,0.33627617,1e-04,-0.0014388561
0.375167,0.375167,1e-04,-0.001457572
0.467213,0.467213,1e-04,0.0040302277
0.34812027,0.34812027,1e-04,-0.0018795729
0.7145216,0.2854784,1e-04,-7.1406364e-05
0.18517365,0.18517365,1e-04,-0.004326105
0.17965142,0.17965142,1e-04,-0.0054762363
0.52019745,0.47980255,1e-04,0.0035133362
0.033083,0.033083,1e-04,0.17953825
0.65733063,0.34266937,1e-04,-0.0014538765
0.75045484,0.24954514,1e-04,0.0012769103
0.14420992,0.14420992,1e-04,0.0012751818
0.06664142,0.06664142,1e-04,-0.031244755
0.19462173,0.19462173,1e-04,-0.0017603636
0.5581465,0.4418535,1e-04,0.0016604066
0.35122433,0.35122433,1e-04,-0.0019264221
0.4261186,0.4261186,1e-04,0.0020046234
0.8305548,0.1694452,1e-04,0.0022497773
0.74804676,0.25195324,1e-04,0.0011915565
0.7704844,0.22951561,1e-04,0.0019012094
0.7511704,0.24882963,1e-04,0.001301527
0.4522851,0.4522851,1e-04,0.0035226345
0.15142824,0.15142824,1e-04,-0.0025696754
0.4538433,0.4538433,1e-04,0.0035888553
0.69132245,0.30867758,1e-04,-0.00084483624
0.10370932,0.10370932,1e-04,0.023067474
0.5294042,0.47059578,1e-04,0.003127873
0.032129735,0.032129735,1e-04,0.17935514
0.7637438,0.23625615,1e-04,0.0017105341
0.24664006,0.24664006,1e-04,0.008244753
0.56274605,0.43725395,1e-04,0.0014102459
0.13266003,0.13266003,1e-04,0.009554744
0.87366575,0.12633425,1e-04,0.0009550452
0.07434052,0.07434052,1e-04,-0.020149946
0.25207603,0.25207603,1e-04,0.008178592
0.855157,0.14484297,1e-04,0.0016273856
0.22126204,0.22126204,1e-04,0.0055404305
0.15402107,0.15402107,1e-04,-0.003631711
0.4779205,0.4779205,1e-04,0.0042095184
0.14190766,0.14190766,1e-04,0.0027526617
0.71309924,0.28690076,1e-04,-0.00012350082
0.96763974,0.032360274,1e-04,0.00058317184
0.5777747,0.42222533,1e-04,0.0006135106
0.69932646,0.30067357,1e-04,-0.0006004572
0.009525387,0.009525387,1e-04,1.289319
0.17020515,0.17020515,1e-04,-0.006421566
0.0023863807,0.0023863807,1e-04,14.957327
0.5568841,0.44311586,1e-04,0.0017287731
0.07352007,0.07352007,1e-04,-0.021735907
0.5044697,0.4955303,1e-04,0.004006028
0.9396031,0.060396932,1e-04,-0.00070023537
0.8686976,0.13130245,1e-04,0.0011464357
0.889052,0.11094805,1e-04,0.00034838915
0.9315859,0.06841411,1e-04,-0.0007401705
0.9157659,0.08423412,1e-04,-0.0005289316
0.8631189,0.13688113,1e-04,0.0013533235
0.06501948,0.06501948,1e-04,-0.0319283
0.6145103,0.3854897,1e-04,-0.00092720985
0.15120023,0.15120023,1e-04,-0.0024678707
0.37060064,0.37060064,1e-04,-0.0016458035
0.15558942,0.15558942,1e-04,-0.004188895
0.13848218,0.13848218,1e-04,0.0051369667
0.80368304,0.19631694,1e-04,0.0024270415
0.52214175,0.47785825,1e-04,0.0034368038
0.8664667,0.13353328,1e-04,0.0012303591
0.9434656,0.05653444,1e-04,-0.0006375313
0.44522136,0.44522136,1e-04,0.0031831264
0.43906042,0.43906042,1e-04,0.0028409958
0.7384939,0.26150608,1e-04,0.00084000826
0.81738365,0.18261638,1e-04,0.0024071932
0.30440333,0.30440333,1e-04,0.0017825365
0.18637528,0.18637528,1e-04,-0.004034281
0.96613944,0.03386056,1e-04,0.0004594326
0.0748097,0.0748097,1e-04,-0.019218922
0.088599056,0.088599056,1e-04,0.008375764
0.517857,0.48214296,1e-04,0.0036010742
0.6370864,0.36291364,1e-04,-0.0013968945
0.205123,0.205123,1e-04,0.0013885498
0.22202872,0.22202872,1e-04,0.005697489
0.578464,0.42153603,1e-04,0.000577569
0.8611004,0.13889964,1e-04,0.001425147
0.78087676,0.21912324,1e-04,0.0021451712
0.5984288,0.40157124,1e-04,-0.0003517866
0.9386608,0.061339192,1e-04,-0.00071156025
0.052161437,0.052161437,1e-04,0.004883051
0.8346661,0.16533394,1e-04,0.0021739006
0.404615,0.404615,1e-04,0.000420928
0.46399823,0.46399823,1e-04,0.0039460063
0.06767069,0.06767069,1e-04,-0.030427456
0.36926302,0.36926302,1e-04,-0.0016931295
0.28539652,0.28539652,1e-04,0.004615307
0.2234849,0.2234849,1e-04,0.0059830546
0.28295565,0.28295565,1e-04,0.004980564
0.16418944,0.16418944,1e-04,-0.0061217546
0.4560025,0.4560025,1e-04,0.003676176
0.68595475,0.31404525,1e-04,-0.0009901524
0.32255548,0.32255548,1e-04,-0.0003939867
0.6795292,0.32047084,1e-04,-0.0011430979
0.3349021,0.3349021,1e-04,-0.0013608932
0.3452351,0.3452351,1e-04,-0.0018115044
0.71126086,0.28873914,1e-04,-0.00019061565
0.93637437,0.063625656,1e-04,-0.0007305145
0.14059827,0.14059827,1e-04,0.0036395788
0.82468754,0.17531243,1e-04,0.0023362637
0.74560803,0.25439197,1e-04,0.001103282
0.3622595,0.3622595,1e-04,-0.0018786192
0.62818795,0.37181205,1e-04,-0.0012625456
0.6347673,0.3652327,1e-04,-0.0013692379
0.60912216,0.3908778,1e-04,-0.00075495243
0.9651077,0.03489235,1e-04,0.00037813187
0.892207,0.10779297,1e-04,0.00022655725
0.80732745,0.19267257,1e-04,0.0024359822
0.9473918,0.052608214,1e-04,-0.0005406141
0.79078346,0.20921652,1e-04,0.002313733
0.26542264,0.26542264,1e-04,0.0072580576
0.8449223,0.15507768,1e-04,0.0019325018
0.94617426,0.053825743,1e-04,-0.00057435036
0.030694844,0.030694844,1e-04,0.17355967
0.4680599,0.4680599,1e-04,0.004050195
0.2654884,0.2654884,1e-04,0.0072512627
0.7398396,0.2601604,1e-04,0.0008903742
0.628876,0.37112403,1e-04,-0.0012755394
0.11076015,0.11076015,1e-04,0.023223639
0.6057739,0.39422607,1e-04,-0.00063729286
0.53152955,0.46847042,1e-04,0.0030305386
0.2316909,0.2316909,1e-04,0.007279694
0.32002872,0.32002872,1e-04,-0.00014078617
0.13533081,0.13533081,1e-04,0.0074853897
0.8310173,0.16898267,1e-04,0.002241671
0.6879786,0.3120214,1e-04,-0.00093734264
0.1799056,0.1799056,1e-04,-0.005431533
0.38234818,0.38234818,1e-04,-0.0010892153
0.54929006,0.45070997,1e-04,0.0021377802
0.08963698,0.08963698,1e-04,0.010053396
0.44581246,0.44581246,1e-04,0.0032138824
0.29401344,0.29401344,1e-04,0.0033050776
0.7594596,0.24054039,1e-04,0.0015786886
0.49681243,0.49681243,1e-04,0.004153371
0.6196191,0.38038093,1e-04,-0.0010703802
0.62330633,0.3766937,1e-04,-0.0011607409
0.5484176,0.45158237,1e-04,0.0021839738
0.5303894,0.46961057,1e-04,0.0030829906
0.5817285,0.4182715,1e-04,0.000413239
0.005964018,0.005964018,1e-04,5.152919
0.89505064,0.10494935,1e-04,0.0001193285
0.93822235,0.061777644,1e-04,-0.00071561337
0.3253031,0.3253031,1e-04,-0.0006490946
0.793794,0.20620604,1e-04,0.0023512244
0.19186482,0.19186482,1e-04,-0.0025604963
0.43098128,0.43098128,1e-04,0.00233531
0.80471367,0.19528636,1e-04,0.0024305582
0.9525247,0.047475286,1e-04,-0.00036013126
0.23733592,0.23733592,1e-04,0.00785315
0.5587068,0.44129318,1e-04,0.0016297102
0.100220785,0.100220785,1e-04,0.021536827
0.023242254,0.023242254,1e-04,0.0018405914
0.658455,0.34154502,1e-04,-0.0014468431
0.021496875,0.021496875,1e-04,-0.071044445
0.90424645,0.09575352,1e-04,-0.00020444393
0.6609043,0.33909574,1e-04,-0.0014288425
0.98285985,0.01714013,1e-04,0.0022857785
0.32075793,0.32075793,1e-04,-0.00021576881
0.7639332,0.23606683,1e-04,0.0017165542
0.91030294,0.08969705,1e-04,-0.0003887415
0.6098583,0.39014173,1e-04,-0.0007801056
0.92155874,0.07844124,1e-04,-0.00064373016
0.24520345,0.24520345,1e-04,0.008227766
0.54723436,0.45276564,1e-04,0.0022463799
0.6259008,0.37409917,1e-04,-0.0012171268
0.5942058,0.4057942,1e-04,-0.00017237663
0.026860982,0.026860982,1e-04,0.11731529
0.42535338,0.42535338,1e-04,0.0019516349
0.83491015,0.16508988,1e-04,0.0021685362
0.41071507,0.41071507,1e-04,0.00087845325
0.10721406,0.10721406,1e-04,0.02359593
0.11998076,0.11998076,1e-04,0.019039273
0.63463664,0.36536336,1e-04,-0.0013669729
0.009524873,0.009524873,1e-04,1.2896366
0.7291064,0.27089354,1e-04,0.00048160553
0.17848451,0.17848451,1e-04,-0.0056710243
0.81606245,0.18393753,1e-04,0.002415657
0.12847158,0.12847158,1e-04,0.012850285
0.5900412,0.40995875,1e-04,1.4543533e-05
0.2066804,0.2066804,1e-04,0.0018432736
0.27191973,0.27191973,1e-04,0.0065131187
0.54303694,0.45696306,1e-04,0.0024653673
0.6198396,0.3801604,1e-04,-0.001075983
0.23970895,0.23970895,1e-04,0.00801748
0.86486745,0.13513258,1e-04,0.0012896657
0.9742974,0.025702586,1e-04,0.0012252331
0.67567444,0.32432553,1e-04,-0.001222372
0.78526413,0.21473585,1e-04,0.0022280812
0.470583,0.470583,1e-04,0.0041031837
0.86901265,0.13098733,1e-04,0.001134634
0.6477783,0.3522217,1e-04,-0.0014694929
0.5935801,0.40641987,1e-04,-0.0001449585
0.7002564,0.2997436,1e-04,-0.0005707741
0.6809162,0.31908378,1e-04,-0.0011119843
0.9901488,0.00985122,1e-04,0.0034198165
0.29269564,0.29269564,1e-04,0.0035049915
0.16913226,0.16913226,1e-04,-0.0064259768
0.024835944,0.024835944,1e-04,0.059938908
0.6670582,0.33294177,1e-04,-0.001362443
0.7493036,0.25069645,1e-04,0.0012361407
0.49235076,0.49235076,1e-04,0.0042073727
0.89824724,0.10175278,1e-04,2.861023e-06
0.3865151,0.3865151,1e-04,-0.00084102154
0.19416091,0.19416091,1e-04,-0.0018966198
0.64191395,0.35808608,1e-04,-0.001442194
0.088702776,0.088702776,1e-04,0.00854826
0.9926699,0.007330141,1e-04,0.0038650632
0.056302663,0.056302663,1e-04,-0.017143011
0.40862986,0.40862986,1e-04,0.00072169304
0.19655295,0.19655295,1e-04,-0.001185298
0.5601951,0.43980488,1e-04,0.0015490055
0.40956333,0.40956333,1e-04,0.0007914305
0.809526,0.19047399,1e-04,0.002436936
0.39244998,0.39244998,1e-04,-0.0004541874
0.8480724,0.1519276,1e-04,0.001845181
0.5973717,0.40262827,1e-04,-0.00030839443
0.27851218,0.27851218,1e-04,0.0056266785
0.21393345,0.21393345,1e-04,0.0038352013
0.43673652,0.43673652,1e-04,0.002701819
0.15667409,0.15667409,1e-04,-0.0045371056
0.12778212,0.12778212,1e-04,0.013389587
0.23092511,0.23092511,1e-04,0.007181287
0.64056927,0.35943073,1e-04,-0.0014321804
0.7989187,0.20108126,1e-04,0.0023995042
0.10356989,0.10356989,1e-04,0.023026705
0.18498106,0.18498106,1e-04,-0.0043718815
0.7306878,0.2693122,1e-04,0.0005425215
0.25945807,0.25945807,1e-04,0.0077871084
0.9410766,0.058923453,1e-04,-0.00067949295
0.45834836,0.45834836,1e-04,0.0037642717
0.5639204,0.43607962,1e-04,0.0013467073
0.23455977,0.23455977,1e-04,0.007604003
0.6558755,0.34412447,1e-04,-0.0014607906
0.9692073,0.030792687,1e-04,0.000721097
0.80859077,0.19140923,1e-04,0.0024371147
0.6153814,0.38461858,1e-04,-0.0009531975
0.77711934,0.22288063,1e-04,0.0020646453
0.314479,0.314479,1e-04,0.0004761219
0.79966015,0.20033984,1e-04,0.0024052858
0.0845666,0.0845666,1e-04,0.0010689497
0.28325933,0.28325933,1e-04,0.004934609
0.24258895,0.24258895,1e-04,0.008156121
0.19704396,0.19704396,1e-04,-0.0010390282
0.96368694,0.03631305,1e-04,0.00027132034
0.17325279,0.17325279,1e-04,-0.0062861443
0.2384713,0.2384713,1e-04,0.007937551
0.8523175,0.1476825,1e-04,0.0017183423
0.093782656,0.093782656,1e-04,0.015797615
0.9028469,0.09715312,1e-04,-0.0001578331
0.6912481,0.3087519,1e-04,-0.000846982
0.9067687,0.09323134,1e-04,-0.00028419495
0.3123374,0.3123374,1e-04,0.0007352829
0.80720985,0.19279014,1e-04,0.0024358034
0.5911944,0.4088056,1e-04,-3.8027763e-05
0.46086684,0.46086684,1e-04,0.0038501024
0.14801621,0.14801621,1e-04,-0.00090897083
0.66597015,0.33402982,1e-04,-0.0013762712
0.8540274,0.14597261,1e-04,0.0016642213
0.65932983,0.34067014,1e-04,-0.0014411211
0.024682404,0.024682404,1e-04,0.054802895
0.38252532,0.38252532,1e-04,-0.0010788441
0.556343,0.44365695,1e-04,0.001758039
0.8709045,0.12909546,1e-04,0.0010621548
0.095282584,0.095282584,1e-04,0.017485142
0.95891404,0.041085962,1e-04,-4.1365623e-05
0.042770606,0.042770606,1e-04,0.09490347
0.8385207,0.16147926,1e-04,0.002091527
0.9364738,0.063526236,1e-04,-0.0007292032
0.5250348,0.4749652,1e-04,0.0033182502
0.49852827,0.49852827,1e-04,0.004126787
0.29622617,0.29622617,1e-04,0.0029717088
0.48586577,0.48586577,1e-04,0.00424242
0.6253794,0.3746206,1e-04,-0.0012060404
0.69030905,0.30969095,1e-04,-0.00087320805
0.9680263,0.031973734,1e-04,0.00061661005
0.09676998,0.09676998,1e-04,0.018945336
0.9873771,0.012622879,1e-04,0.0029622912
0.8667243,0.13327569,1e-04,0.0012204647
0.26650256,0.26650256,1e-04,0.0071451664
0.118248686,0.118248686,1e-04,0.020099163
0.8732257,0.12677433,1e-04,0.00097215176
0.05702508,0.05702508,1e-04,-0.01985979
0.6353489,0.3646511,1e-04,-0.0013765097
0.10837207,0.10837207,1e-04,0.023568034
0.3206277,0.3206277,1e-04,-0.00020253658
0.23646067,0.23646067,1e-04,0.007781863
0.46658197,0.46658197,1e-04,0.0040150285
0.04459663,0.04459663,1e-04,0.07400799
0.8886225,0.11137749,1e-04,0.00036519766
0.6984982,0.30150184,1e-04,-0.00062692165
0.17465542,0.17465542,1e-04,-0.0061659813
0.15080626,0.15080626,1e-04,-0.0022883415
0.364627,0.364627,1e-04,-0.001827836
0.39852068,0.39852068,1e-04,-2.7418137e-05
0.83664113,0.16335885,1e-04,0.0021332502
0.44895416,0.44895416,1e-04,0.003369987
0.2566585,0.2566585,1e-04,0.0079728365
0.9789097,0.02109031,1e-04,0.0017616153
0.20560889,0.20560889,1e-04,0.00153023
0.40335715,0.40335715,1e-04,0.00032752752
0.597769,0.402231,1e-04,-0.00032508373
0.2990925,0.2990925,1e-04,0.0025455952
0.59062433,0.40937567,1e-04,-1.2397766e-05
0.15994269,0.15994269,1e-04,-0.005400896
0.043159638,0.043159638,1e-04,0.090388775
0.92222404,0.07777595,1e-04,-0.0006548166
0.7782272,0.22177276,1e-04,0.00208956
0.9496216,0.050378356,1e-04,-0.0004695654
0.8148521,0.18514788,1e-04,0.002421558
0.7579923,0.24200766,1e-04,0.001531601
0.6035063,0.39649364,1e-04,-0.0005528927
0.7011878,0.2988122,1e-04,-0.0005400181
0.7974941,0.2025059,1e-04,0.002388239
0.3419475,0.3419475,1e-04,-0.0017032623
0.76615876,0.23384124,1e-04,0.0017817616
0.7212959,0.2787041,1e-04,0.00018268824
0.71776503,0.28223497,1e-04,4.9471855e-05
0.21578056,0.21578056,1e-04,0.004298091
0.5155819,0.4844181,1e-04,0.003681779
0.087330505,0.087330505,1e-04,0.006204605
0.77953404,0.22046599,1e-04,0.0021173954
0.8088337,0.19116627,1e-04,0.0024366379
0.9956108,0.0043892507,1e-04,0.0044206977
0.8915696,0.10843038,1e-04,0.00025057793
0.6500709,0.34992906,1e-04,-0.0014731884
0.79244655,0.20755348,1e-04,0.002335012
0.9580262,0.041973803,1e-04,-9.226799e-05
0.8961842,0.103815794,1e-04,7.754564e-05
0.4023302,0.4023302,1e-04,0.00025111437
0.821578,0.17842197,1e-04,0.002371192
0.61996526,0.38003477,1e-04,-0.0010793209
0.78792197,0.21207802,1e-04,0.0022715926
0.525917,0.474083,1e-04,0.00328058
0.7980886,0.2019114,1e-04,0.0023930669
0.9280776,0.071922444,1e-04,-0.0007234812
0.74629176,0.25370824,1e-04,0.0011284947
0.9951016,0.0048984294,1e-04,0.004322231
0.12126111,0.12126111,1e-04,0.018197298
0.6779672,0.32203278,1e-04,-0.0011759996
0.11413039,0.11413039,1e-04,0.022156358
0.28906,0.28906,1e-04,0.0040587783
0.6976437,0.30235633,1e-04,-0.000654459
0.15834443,0.15834443,1e-04,-0.0050132275
0.64466757,0.35533243,1e-04,-0.0014587641
0.38309652,0.38309652,1e-04,-0.0010466576
0.025027318,0.025027318,1e-04,0.066189766
0.6908977,0.30910233,1e-04,-0.00085663795
0.12118748,0.12118748,1e-04,0.018247128
0.3771306,0.3771306,1e-04,-0.0013644695
0.013170286,0.013170286,1e-04,0.0033283234
0.9713251,0.028674915,1e-04,0.00091922283
0.34623027,0.34623027,1e-04,-0.0018372536
0.03289772,0.03289772,1e-04,0.17970896
0.14426908,0.14426908,1e-04,0.0012395382
0.27721584,0.27721584,1e-04,0.0058085322
0.43285456,0.43285456,1e-04,0.0024576783
0.92273164,0.07726833,1e-04,-0.0006620884
0.68117106,0.3188289,1e-04,-0.0011062622
0.004733399,0.004733399,1e-04,7.609453
0.34814373,0.34814373,1e-04,-0.0018801689
0.9514669,0.04853311,1e-04,-0.00040221214
0.41695684,0.41695684,1e-04,0.0013449788
0.3937142,0.3937142,1e-04,-0.00036752224
0.7552156,0.24478443,1e-04,0.0014397502
0.01890429,0.01890429,1e-04,-0.1769495
0.060086492,0.060086492,1e-04,-0.028069735
0.12532778,0.12532778,1e-04,0.015274763
0.52290666,0.47709337,1e-04,0.003406167
0.0341258,0.0341258,1e-04,0.17689466
0.87553823,0.124461755,1e-04,0.0008814931
0.83916044,0.16083959,1e-04,0.0020769238
0.4372375,0.4372375,1e-04,0.0027318
0.047503185,0.047503185,1e-04,0.043410778
0.65491146,0.34508854,1e-04,-0.0014650822
0.3143033,0.3143033,1e-04,0.00049710274
0.08276049,0.08276049,1e-04,-0.002542138
0.8347763,0.16522372,1e-04,0.0021713972
0.2702106,0.2702106,1e-04,0.0067234635
0.008623809,0.008623809,1e-04,1.9317236
0.45855683,0.45855683,1e-04,0.0037715435
0.004239115,0.004239115,1e-04,8.830785
0.11155128,0.11155128,1e-04,0.0230304
0.028145686,0.028145686,1e-04,0.14350939
0.9301965,0.069803484,1e-04,-0.0007356405
0.51375216,0.4862478,1e-04,0.0037432313
0.6511788,0.34882122,1e-04,-0.00147295
0.9358886,0.064111404,1e-04,-0.0007330179
0.90610945,0.093890555,1e-04,-0.00026357174
0.6295679,0.37043208,1e-04,-0.0012875795
0.16650519,0.16650519,1e-04,-0.0063323975
0.9912955,0.0087044975,1e-04,0.0036192536
0.831864,0.16813602,1e-04,0.0022271276
0.5579373,0.44206268,1e-04,0.001671493
0.018455563,0.018455563,1e-04,-0.19158888
0.21975443,0.21975443,1e-04,0.0052203536
0.10514471,0.10514471,1e-04,0.023399353
0.91422683,0.08577315,1e-04,-0.00049209595
0.61833084,0.38166916,1e-04,-0.0010359287
0.34308788,0.34308788,1e-04,-0.0017439127
0.97469157,0.025308419,1e-04,0.00126791
0.078990184,0.078990184,1e-04,-0.010470748
0.9095203,0.09047967,1e-04,-0.00036680698
0.295468,0.295468,1e-04,0.003085792
0.67289114,0.32710883,1e-04,-0.0012733936
0.054975912,0.054975912,1e-04,-0.011307955
0.87619245,0.12380753,1e-04,0.0008561611
0.40575653,0.40575653,1e-04,0.000505805
0.7905186,0.20948142,1e-04,0.0023099184
0.36252758,0.36252758,1e-04,-0.0018730164
0.058480497,0.058480497,1e-04,-0.024404287
0.9944468,0.0055532055,1e-04,0.0041956306
0.47331867,0.47331867,1e-04,0.0041513443
0.28944072,0.28944072,1e-04,0.0040011406
0.7787882,0.2212118,1e-04,0.0021010637
0.625991,0.37400898,1e-04,-0.0012187958
0.34327927,0.34327927,1e-04,-0.0017504692
0.9876301,0.012369886,1e-04,0.003002584
0.5577438,0.44225618,1e-04,0.0016819239
0.8029713,0.19702868,1e-04,0.00242424
0.6136398,0.38636026,1e-04,-0.00090146065
0.79919547,0.20080453,1e-04,0.0024017096
0.4005832,0.4005832,1e-04,0.00012242794
0.6690994,0.3309006,1e-04,-0.001334548
0.11968478,0.11968478,1e-04,0.01922679
0.9198654,0.080134585,1e-04,-0.00061404705
0.2776386,0.2776386,1e-04,0.00575006
0.39749703,0.39749703,1e-04,-0.00010097027
0.39242557,0.39242557,1e-04,-0.0004557371
0.0926128,0.0926128,1e-04,0.014337659
0.16026656,0.16026656,1e-04,-0.005471587
0.7809867,0.21901329,1e-04,0.0021469593
0.123651296,0.123651296,1e-04,0.016517282
0.3302079,0.3302079,1e-04,-0.0010473728
0.28363693,0.28363693,1e-04,0.0048784614
0.47157994,0.47157994,1e-04,0.004122257
0.63917524,0.36082473,1e-04,-0.0014191866
0.15971573,0.15971573,1e-04,-0.0053498745
0.95320207,0.04679791,1e-04,-0.00033164024
0.08510107,0.08510107,1e-04,0.0021018982
0.8283219,0.17167814,1e-04,0.0022853613
0.26989675,0.26989675,1e-04,0.0067613125
0.18747233,0.18747233,1e-04,-0.003755927
0.2914163,0.2914163,1e-04,0.0036994219
0.46704635,0.46704635,1e-04,0.0040262938
0.67744607,0.32255393,1e-04,-0.0011868477
0.48113224,0.48113224,1e-04,0.004232943
0.6508383,0.34916165,1e-04,-0.0014727116
0.17807995,0.17807995,1e-04,-0.005733609
0.17168705,0.17168705,1e-04,-0.0063785315
0.120003685,0.120003685,1e-04,0.019025326
0.19442245,0.19442245,1e-04,-0.0018191338
0.9382866,0.06171339,1e-04,-0.0007148981
0.56373024,0.43626973,1e-04,0.0013574362
0.7375214,0.2624786,1e-04,0.00080281496
0.93274367,0.0672563,1e-04,-0.0007414818
0.53185815,0.46814182,1e-04,0.0030152202
0.25357378,0.25357378,1e-04,0.008126199
0.9513279,0.04867208,1e-04,-0.0004081726
0.8647638,0.13523619,1e-04,0.0012934804
0.06806065,0.06806065,1e-04,-0.030047894
0.08163395,0.08163395,1e-04,-0.0048708916
0.25681633,0.25681633,1e-04,0.007963777
0.8786115,0.121388495,1e-04,0.0007607937
0.70068496,0.29931504,1e-04,-0.0005567074
0.10974145,0.10974145,1e-04,0.023415923
0.009378496,0.009378496,1e-04,1.3822985
0.43545282,0.43545282,1e-04,0.002622664
0.71027017,0.28972986,1e-04,-0.00022637844
0.92597336,0.074026644,1e-04,-0.0007041693
0.75004816,0.24995181,1e-04,0.0012623668
0.740388,0.259612,1e-04,0.0009108782
0.43669018,0.43669018,1e-04,0.0026991367
0.23507889,0.23507889,1e-04,0.0076551437
0.9353958,0.064604245,1e-04,-0.00073587894
0.7385925,0.2614075,1e-04,0.0008434653
